,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,price,year,model_cat,details_cat,make_cat
3849,91438,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,29,37,12990,2009,214,667,39
3850,82473,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25,34,11590,2009,201,247,22
3851,57775,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,22,29,14590,2009,133,373,39
3852,52241,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,14990,2009,102,755,38
3853,60783,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18,27,16990,2009,0,17,3
3854,43734,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,22,18990,2009,310,513,20
3855,96127,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21,31,12990,2009,83,383,38
3856,78912,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,33,10590,2009,156,547,10
3857,71477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,30,10990,2009,344,778,36
3858,80392,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,20,26,13990,2009,158,739,35
3859,68527,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,25,13990,2009,405,325,14
3860,66099,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,21,29,16990,2009,207,360,20
3861,32776,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17,26,15590,2009,262,482,10
3862,85483,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,27,10990,2009,457,346,34
3863,63492,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,16,24,15990,2009,401,627,21
3864,83876,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,17,22,17990,2009,310,513,20
3865,42938,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,12,18,40590,2009,74,234,5
3866,72434,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,21,29,20990,2009,387,680,2
3867,76095,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,26,14990,2009,62,649,40
3868,26800,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,18,25,20990,2009,207,366,20
3869,78456,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,26,13590,2009,167,330,29
3870,71628,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,18,27,14590,2009,186,127,14
3871,39107,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,16,24,17990,2009,401,627,21
3872,103403,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,31,13590,2009,83,383,38
3873,79040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,28,12990,2009,264,778,39
3874,86874,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,33,8590,2009,96,391,6
3875,60484,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17,25,15990,2009,169,778,29
3876,59510,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,17,22,18990,2009,310,513,20
3877,71495,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,11990,2009,154,629,13
3878,56050,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,18,26,23990,2009,15,690,28
3879,66545,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17,25,15590,2009,57,212,25
3880,71164,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18,26,17990,2009,166,306,15
3881,82178,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,18,23,12990,2009,261,563,28
3882,83197,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,23,31,10990,2009,43,70,28
3883,65565,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,16,25,26990,2009,434,748,16
3884,13089,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15,25,36990,2009,107,778,6
3885,49768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,35,14990,2009,102,383,38
3886,102427,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,30,12990,2009,102,768,38
3887,73533,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16,24,13990,2009,401,627,21
3888,38392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,24,13990,2009,100,629,17
3889,96265,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,31,12990,2009,83,547,38
3890,39942,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,17,25,22990,2009,166,307,15
3891,77372,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,24,18990,2009,128,274,13
3892,76928,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,30,14990,2009,40,276,13
3893,93367,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,30,13990,2009,40,276,13
3894,75306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,26,13590,2009,226,88,35
3895,56155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,30,11990,2009,449,530,28
3896,76177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,26,17990,2009,11,143,3
3897,31353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,14990,2009,264,778,39
3898,42619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,25,21990,2009,388,177,38
3899,52886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,36,14990,2009,92,276,13
3900,98121,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,13590,2009,102,778,38
3901,75757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,19,21990,2009,419,738,17
3902,60762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,9990,2009,39,325,14
3903,73536,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,21,18990,2009,68,229,25
3904,25423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,31,15990,2009,83,383,38
3905,66543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,20,19990,2009,323,512,13
3906,31864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,13590,2009,264,778,39
3907,72401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,35,10990,2009,442,530,38
3908,83334,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14,20,17990,2009,87,778,30
3909,79389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,28,14990,2009,301,778,38
3910,80707,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,20,18590,2009,391,352,6
3911,58531,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,25,19990,2009,166,305,15
3912,98449,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48,45,11990,2009,283,778,38
3913,84971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,33,10590,2009,351,530,28
3914,84157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,24,17990,2009,128,274,13
3915,45850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,13990,2009,154,629,13
3916,85714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,21,23990,2009,64,222,25
3917,88104,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,34,11990,2009,95,247,22
3918,44810,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,22,14990,2009,222,343,19
3919,69627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,31,13990,2009,183,41,39
3920,62918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,26,11590,2009,13,404,7
3921,69247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,17990,2009,97,393,6
3922,80401,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,29,12590,2009,264,778,39
3923,90423,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,24,14990,2009,155,422,10
3924,31384,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,25,23990,2009,166,305,15
3925,95678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,32,10990,2009,368,325,14
3926,89467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,18,24990,2009,68,231,25
3927,52099,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19,28,16990,2009,48,422,38
3928,48813,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17990,2009,301,422,38
3929,51279,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,24990,2010,82,600,6
3930,46761,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,16,24,24990,2010,262,331,10
3931,91315,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,21,29,20990,2010,207,360,20
3932,54773,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,16,25,25990,2010,82,600,6
3933,31807,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,13,19,31990,2010,89,597,8
3934,78684,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,15990,2010,342,778,5
3935,22281,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,16,25,28990,2010,89,496,8
3936,27955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,22,42590,2010,262,623,10
3937,96175,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21,30,15990,2010,386,778,0
3938,34844,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,28590,2010,82,600,6
3939,62967,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,19,26,21590,2010,340,576,25
3940,79571,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18,27,17990,2010,11,138,3
3941,60799,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,16,25,15990,2010,224,236,4
3942,19606,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14,22,47990,2010,262,623,10
3943,81265,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17,24,25990,2010,447,786,3
3944,61536,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,16,25,26590,2010,82,600,6
3945,57903,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,16,22,29990,2010,434,748,16
3946,73929,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,19,27,18990,2010,122,270,20
3947,82586,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,17,24,17990,2010,119,263,25
3948,9336,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16,24,29990,2010,82,600,6
3949,11938,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,31990,2010,82,600,6
3950,74914,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,16990,2010,40,276,13
3951,65792,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,18,25,23990,2010,15,690,28
3952,42200,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,13,19,30590,2010,89,597,8
3953,72123,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,32,15990,2010,83,383,38
3954,28181,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21,28,23990,2010,245,339,24
3955,44356,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,21,29,24990,2010,207,360,20
3956,87700,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,15,25,29590,2010,107,778,6
3957,13450,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,27990,2010,15,690,28
3958,10025,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,16,25,28990,2010,82,600,6
3959,61747,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,16,24,25990,2010,82,600,6
3960,73449,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,14,19,23990,2010,333,493,2
3961,22358,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,21,28,22590,2010,245,339,24
3962,20075,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,17,29,21990,2010,82,391,6
3963,49189,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,13,19,30990,2010,89,597,8
3964,35020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,26,25590,2010,15,778,28
3965,52428,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,24990,2010,15,690,28
3966,59824,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,31,16990,2010,40,405,13
3967,84560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16990,2010,301,778,38
3968,71633,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,21,27,15990,2010,31,46,2
3969,95881,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,35,34,15990,2010,200,342,20
3970,36640,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,18,28,27590,2010,447,785,3
3971,50334,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,28,18990,2010,245,629,24
3972,51641,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,18,26,22990,2010,207,360,20
3973,81840,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,51,48,15990,2010,283,356,38
3974,72355,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,18,25,20990,2010,181,328,20
3975,80045,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,14,20,18590,2010,143,767,10
3976,83918,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,18,24,20990,2010,310,513,20
3977,82393,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,16,24,20990,2010,262,331,10
3978,80019,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,18,25,21990,2010,15,690,28
3979,68132,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27,33,14990,2010,154,629,13
3980,28166,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,21,30,19590,2010,386,778,0
3981,74522,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,21,30,17990,2010,386,778,0
3982,39827,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,16,24,18990,2010,262,482,10
3983,36650,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,21,28,21990,2010,245,339,24
3984,59277,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,26,22990,2010,388,476,38
3985,83375,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,21,27,17990,2010,69,276,13
3986,96305,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,18,24,20590,2010,310,513,20
3987,43541,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,17,26,17990,2010,224,236,4
3988,22894,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,18,25,27590,2010,15,690,28
3989,54620,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,18,27,18990,2010,74,629,5
3990,42644,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,18,24,23990,2010,310,513,20
3991,80450,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,32,15590,2010,83,383,38
3992,21526,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,15,25,35990,2010,107,778,6
3993,54141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,34,16590,2010,102,383,38
3994,76582,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,25,15990,2010,125,556,10
3995,39704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,26,24990,2010,15,778,28
3996,56826,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,15990,2010,392,556,10
3997,56099,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51,48,18590,2010,283,357,38
3998,61966,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,51,48,17990,2010,283,357,38
3999,4791,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,26,29990,2010,15,778,28
4000,20764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,26,27990,2010,15,778,28
4001,74781,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,32,15990,2010,83,383,38
4002,30522,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15,25,38990,2010,107,778,6
4003,19881,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,16,24,30590,2010,82,600,6
4004,35629,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14,22,39990,2010,262,623,10
4005,29845,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,28,22590,2010,245,690,24
4006,62396,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,34,14990,2010,102,383,38
4007,20255,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15,19,26990,2010,419,629,17
4008,42072,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,32,15990,2010,43,70,28
4009,9011,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,16,24,29990,2010,82,600,6
4010,28882,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,14,22,45590,2010,262,623,10
4011,72405,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51,48,17590,2010,283,356,38
4012,72448,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,32,14990,2010,368,547,14
4013,17219,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,15,25,45990,2010,107,338,6
4014,78896,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21,27,17990,2010,69,276,13
4015,86241,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,20,26,15990,2010,158,84,35
4016,60030,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,27,17990,2010,69,404,13
4017,79256,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,27,17990,2010,69,274,13
4018,62133,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,14590,2010,164,556,10
4019,50009,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,30,14990,2010,373,1,18
4020,53845,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,20,26,17990,2010,32,46,2
4021,77085,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,16,24,23590,2010,82,600,6
4022,95168,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16,22,16990,2010,178,323,25
4023,67956,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,16,25,23990,2010,82,600,6
4024,17307,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,17,25,21590,2010,89,547,8
4025,25335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,24,28990,2010,434,748,16
4026,54606,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16,24,23990,2010,262,331,10
4027,77546,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,24,16990,2010,262,482,10
4028,49431,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,18,25,26590,2010,207,366,20
4029,72358,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,18,26,16990,2010,57,214,25
4030,53042,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,18,26,17990,2010,57,213,25
4031,63315,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,21,28,19590,2010,245,339,24
4032,96576,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,21,29,20990,2010,207,360,20
4033,40859,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16,24,25990,2010,82,600,6
4034,24378,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,21,29,28990,2010,207,360,20
4035,64620,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,16990,2010,342,778,5
4036,34532,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16,24,27590,2010,82,600,6
4037,66057,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,18,26,18990,2010,119,262,25
4038,76578,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,27,17990,2010,122,270,20
4039,51250,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,17,23,22990,2010,262,331,10
4040,69098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21,31,15990,2010,40,404,13
4041,26107,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16,24,29590,2010,82,600,6
4042,47623,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,17,24,19990,2010,119,263,25
4043,72880,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,18,25,16990,2010,57,212,25
4044,60199,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,18,25,22990,2010,310,513,20
4045,58750,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,16,24,21990,2010,119,266,25
4046,50795,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22990,2010,388,177,38
4047,77348,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,21,30,15990,2010,386,778,0
4048,12980,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,18,25,29990,2010,15,690,28
4049,84082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,19,25990,2010,419,527,17
4050,83255,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15,19,25590,2010,419,717,17
4051,48789,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,28,18990,2010,245,629,24
4052,103288,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,18,26,15990,2010,384,778,0
4053,90561,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,20,18990,2010,162,549,28
4054,73933,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,17,25,18590,2010,41,276,13
4055,68572,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,17,25,16590,2010,134,398,6
4056,81845,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51,48,15990,2010,283,356,38
4057,62286,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,21,27,16990,2010,69,276,13
4058,58777,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51,48,16990,2010,283,356,38
4059,90752,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,51,48,13990,2010,283,357,38
4060,80110,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51,48,14990,2010,283,356,38
4061,62861,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,18990,2010,204,778,38
4062,82115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,34,13990,2010,102,383,38
4063,91127,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,18,25,15990,2010,125,422,10
4064,68495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,36,12990,2010,92,404,13
4065,83845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,34,11990,2010,126,325,14
4066,30676,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,19,26,45990,2010,55,530,30
4067,76482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,25,19590,2010,0,18,3
4068,73110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,25,24990,2010,82,600,6
4069,62711,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18,29,18990,2010,82,391,6
4070,74789,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,29,18590,2010,82,391,6
4071,71132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,27,17990,2010,11,138,3
4072,36678,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,26,21990,2010,32,46,2
4073,82430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,19,21990,2010,97,393,6
4074,84284,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,26,16990,2010,57,214,25
4075,95054,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,26,15590,2010,57,214,25
4076,91185,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21,29,20990,2010,207,360,20
4077,61065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,28,15990,2010,11,138,3
4078,59582,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18,29,19990,2010,82,391,6
4079,70888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24990,2010,82,600,6
4080,60674,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,26,19990,2010,119,262,25
4081,57011,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,16,22,30990,2010,434,748,16
4082,76249,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,23,21990,2010,262,331,10
4083,69344,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,21,29,19590,2010,207,360,20
4084,97631,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18,26,16990,2010,119,262,25
4085,76040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,24,17990,2010,262,482,10
4086,68425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,25,25990,2010,82,600,6
4087,69400,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,27,18990,2010,122,270,20
4088,81490,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,20,26,18590,2010,207,360,20
4089,67312,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,26,18990,2010,119,262,25
4090,47738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,26,20990,2010,11,138,3
4091,80467,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,16990,2010,166,308,15
4092,54061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,21,21990,2010,68,229,25
4093,64550,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,26590,2010,207,366,20
4094,58903,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,18,25,27990,2010,207,366,20
4095,88323,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,23,19990,2010,119,267,25
4096,70983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,24,17590,2010,262,778,10
4097,89567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,19,22990,2010,419,618,17
4098,54608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,24,17990,2010,262,778,10
4099,56746,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,26,19990,2010,119,262,25
4100,65125,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,31,15990,2010,40,405,13
4101,87216,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,18990,2010,310,513,20
4102,88441,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,19,18990,2010,292,122,2
4103,94432,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,19990,2010,310,513,20
4104,78404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,27,17990,2010,204,778,38
